codigo_ocorrencia;codigo_ocorrencia2;ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;total_recomendacoes
51759;51759;INCIDENTE;ANGRA DOS REIS;RJ;SDAG;14/07/2014;19:25:00;0
51716;51716;ACIDENTE;NOVO AIRÃO;AM;****;16/07/2014;15:15:00;0
51735;51735;INCIDENTE;GOIÂNIA;GO;SBGO;16/07/2014;19:58:00;0
52298;52298;INCIDENTE;GUARULHOS;SP;****;16/07/2014;15:20:00;0
51732;51732;INCIDENTE;MARABÁ;PA;SBMA;18/07/2014;20:34:00;0
51741;51741;INCIDENTE;CONFINS;MG;****;19/07/2014;14:30:00;0
51752;51752;ACIDENTE;BEBEDOURO;SP;SDBB;19/07/2014;18:10:00;0
51733;51733;INCIDENTE;LONDRINA;PR;SBLO;20/07/2014;11:20:00;0
52539;52539;INCIDENTE;RIO CLARO;SP;****;20/07/2014;19:30:00;0
51758;51758;INCIDENTE;CAMPINAS;SP;SBKP;22/07/2014;19:35:00;0
51740;51740;INCIDENTE;LAURO DE FREITAS;BA;SBSV;23/07/2014;19:48:00;0
52283;52283;ACIDENTE;BARREIRAS;BA;****;24/07/2014;13:30:00;0
52300;52300;INCIDENTE;CURITIBA;PR;****;24/07/2014;13:16:00;0
51751;51751;ACIDENTE;NOVO PROGRESSO;PA;****;25/07/2014;11:53:00;0
52301;52301;INCIDENTE;CONFINS;MG;SBCF;25/07/2014;21:40:00;0
51991;51991;ACIDENTE;FOZ DO IGUAÇU;PR;****;28/07/2014;17:30:00;0
52302;52302;INCIDENTE;CAMPINAS;SP;SBKP;01/08/2014;01:01:00;0
52303;52303;INCIDENTE;MANAUS;AM;****;01/08/2014;14:48:00;0
78819;78819;INCIDENTE GRAVE;CAMPO GRANDE;MS;SSIE;01/08/2014;21:05:00;0
52571;52571;INCIDENTE;GRAVATÁ;PE;****;02/08/2014;13:30:00;0
52262;52262;ACIDENTE;BALSAS;MA;****;03/08/2014;09:10:00;0
52304;52304;INCIDENTE;RIO CLARO;SP;SDED;04/08/2014;19:00:00;0
52263;52263;INCIDENTE GRAVE;SÃO JOSÉ DO RIO PRETO;SP;SBSR;05/08/2014;18:30:00;0
52305;52305;INCIDENTE;ILHÉUS;BA;SBIL;05/08/2014;19:45:00;0
52306;52306;INCIDENTE;JUNDIAÍ;SP;SBJD;06/08/2014;19:00:00;0
52307;52307;INCIDENTE;GUARULHOS;SP;SBGR;08/08/2014;15:53:00;0
52264;52264;ACIDENTE;CAMPINAS;SP;SDAM;11/08/2014;20:52:00;0
52286;52286;INCIDENTE GRAVE;CURITIBA;PR;SBBI;11/08/2014;11:15:00;0
52308;52308;INCIDENTE;RIBEIRÃO PRETO;SP;SBRP;11/08/2014;16:37:00;0
52309;52309;INCIDENTE;RIBEIRÃO PRETO;SP;SBRP;11/08/2014;19:49:00;0
52265;52265;ACIDENTE;SANTOS;SP;****;13/08/2014;13:03:00;13
52310;52310;INCIDENTE;BRASÍLIA;DF;SBBR;13/08/2014;10:45:00;0
52287;52287;INCIDENTE GRAVE;COARI;AM;****;16/08/2014;11:57:00;0
52288;52288;INCIDENTE GRAVE;SÃO JOÃO DA BOA VISTA;SP;****;16/08/2014;19:08:00;0
52311;52311;INCIDENTE;FOZ DO IGUAÇU;PR;SBFI;16/08/2014;15:23:00;0
52289;52289;INCIDENTE GRAVE;BRASÍLIA;DF;****;17/08/2014;15:05:00;0
52290;52290;INCIDENTE GRAVE;REDENÇÃO;PA;SNDC;19/08/2014;17:00:00;0
52291;52291;INCIDENTE GRAVE;BELÉM;PA;SBBE;19/08/2014;08:45:00;0
52292;52292;INCIDENTE GRAVE;RIO CLARO;SP;SDRK;20/08/2014;16:50:00;0
52293;52293;INCIDENTE GRAVE;UIRAMUTÃ;RR;SWPD;20/08/2014;18:57:00;0
52312;52312;INCIDENTE;BELO HORIZONTE;MG;SBPR;20/08/2014;14:02:00;0
52284;52284;ACIDENTE;ANGRA DOS REIS;RJ;SDAG;22/08/2014;14:30:00;0
52271;52271;ACIDENTE;GOIANIRA;GO;****;23/08/2014;13:30:00;1
52273;52273;ACIDENTE;FORTALEZA;CE;SNFE;23/08/2014;17:34:00;0
52285;52285;INCIDENTE GRAVE;SÃO JOSÉ DOS CAMPOS;SP;SBSJ;23/08/2014;15:40:00;0
52313;52313;INCIDENTE;BELÉM;PA;SBBE;23/08/2014;12:15:00;0
53113;53113;INCIDENTE GRAVE;CAMPO GRANDE;MS;****;23/08/2014;02:43:00;0
52314;52314;INCIDENTE;RIBEIRÃO PRETO;SP;SBRP;24/08/2014;17:55:00;0
52315;52315;INCIDENTE;NAZARÉ PAULISTA;SP;****;24/08/2014;19:00:00;0
52296;52296;INCIDENTE;RIO DE JANEIRO;RJ;SBGL;25/08/2014;16:10:00;0
52316;52316;INCIDENTE;CAMPINA GRANDE;PB;SBKG;25/08/2014;10:24:00;0
52317;52317;INCIDENTE;RIO DE JANEIRO;RJ;SBJR;25/08/2014;12:15:00;0
52274;52274;ACIDENTE;PIRAJUÍ;SP;****;27/08/2014;09:50:00;2
52811;52811;ACIDENTE;CAJAMAR;SP;****;27/08/2014;15:10:00;0
52275;52275;ACIDENTE;MUCAJAÍ;RR;****;28/08/2014;14:40:00;0
52318;52318;INCIDENTE;CAMPINAS;SP;SBKP;28/08/2014;12:10:00;0
52331;52331;INCIDENTE;GOIÂNIA;GO;SBGO;29/08/2014;13:36:00;0
52276;52276;ACIDENTE;CUMARU DO NORTE;PA;****;30/08/2014;13:10:00;0
52277;52277;ACIDENTE;CURITIBA;PR;SBBI;30/08/2014;16:24:00;0
52332;52332;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;SBCT;30/08/2014;12:07:00;0
52278;52278;ACIDENTE;CANDÓI;PR;****;31/08/2014;19:50:00;0
52343;52343;INCIDENTE;LONDRINA;PR;SBLO;31/08/2014;18:00:00;0
52631;52631;ACIDENTE;MARINGÁ;PR;SBMG;31/08/2014;14:15:00;0
52295;52295;INCIDENTE GRAVE;MANAUS;AM;SBEG;01/09/2014;12:57:00;1
52333;52333;INCIDENTE;RIBEIRÃO PRETO;SP;SBRP;01/09/2014;09:25:00;0
52334;52334;INCIDENTE;CUIABÁ;MT;****;01/09/2014;20:30:00;0
52335;52335;INCIDENTE;MACEIÓ;AL;SBMO;02/09/2014;19:35:00;0
52674;52674;ACIDENTE;PIRACURUCA;PI;****;02/09/2014;19:00:00;0
52297;52297;INCIDENTE;RONDONÓPOLIS;MT;SWRD;04/09/2014;19:55:00;0
52336;52336;INCIDENTE;EIRUNEPÉ;AM;SWEI;04/09/2014;13:20:00;0
52279;52279;ACIDENTE;TANGARÁ DA SERRA;MT;SDVI;07/09/2014;16:00:00;3
52572;52572;INCIDENTE;FORTALEZA;CE;SBFZ;08/09/2014;11:45:00;0
52280;52280;ACIDENTE;LENÇÓIS;BA;****;10/09/2014;16:05:00;0
52591;52591;INCIDENTE;CAMPINAS;SP;SDAM;10/09/2014;20:50:00;0
52337;52337;INCIDENTE;SÃO PAULO;SP;SBSP;11/09/2014;21:30:00;0
52592;52592;INCIDENTE;PARAUAPEBAS;PA;SBCJ;11/09/2014;21:30:00;0
52281;52281;ACIDENTE;BRAGANÇA PAULISTA;SP;SBBP;12/09/2014;19:41:00;0
52231;52231;INCIDENTE GRAVE;GOIÂNIA;GO;SBGO;13/09/2014;21:14:00;0
52338;52338;INCIDENTE;BRASÍLIA;DF;SBBR;13/09/2014;18:30:00;0
52282;52282;ACIDENTE;BOA VISTA DO TUPIM;BA;****;15/09/2014;18:15:00;0
52594;52594;INCIDENTE;SÃO PAULO;SP;SBMT;15/09/2014;17:15:00;0
52595;52595;INCIDENTE;MARABÁ;PA;SBMA;15/09/2014;15:30:00;0
52551;52551;INCIDENTE GRAVE;BELÉM;PA;SBJC;16/09/2014;12:00:00;0
52344;52344;INCIDENTE;BELO HORIZONTE;MG;SBBH;17/09/2014;18:23:00;0
52345;52345;INCIDENTE;SANTA CRUZ DO SUL;RS;SSSC;17/09/2014;15:45:00;0
52597;52597;INCIDENTE;UBERLÂNDIA;MG;****;17/09/2014;15:10:00;0
52598;52598;INCIDENTE;MARABÁ;PA;SBMA;17/09/2014;19:20:00;0
52599;52599;INCIDENTE;GOIÂNIA;GO;****;18/09/2014;14:15:00;0
52600;52600;INCIDENTE;LONDRINA;PR;SBLO;18/09/2014;23:07:00;0
52531;52531;ACIDENTE;FORMOSA;GO;SWFR;19/09/2014;16:30:00;0
52340;52340;ACIDENTE;FAMA;MG;****;20/09/2014;15:00:00;1
52346;52346;INCIDENTE;SALVADOR;BA;SBSV;20/09/2014;16:20:00;0
52341;52341;ACIDENTE;VERANÓPOLIS;RS;****;21/09/2014;19:30:00;0
52532;52532;ACIDENTE;PINHÃO;PR;****;21/09/2014;19:00:00;0
52611;52611;INCIDENTE;SALVADOR;BA;SBSV;21/09/2014;18:23:00;0
52613;52613;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;SBCT;21/09/2014;13:43:00;0
52342;52342;ACIDENTE;BAURU;SP;SBBU;22/09/2014;17:00:00;0
52552;52552;INCIDENTE GRAVE;PORTO SEGURO;BA;SBPS;22/09/2014;16:19:00;1
52533;52533;ACIDENTE;SINOP;MT;****;23/09/2014;18:30:00;0
52553;52553;INCIDENTE GRAVE;SENADOR JOSÉ PORFÍRIO;PA;SDWV;23/09/2014;20:30:00;0
52614;52614;INCIDENTE;UBERABA;MG;SBUR;24/09/2014;13:00:00;0
52693;52693;INCIDENTE GRAVE;BARRA DO RIBEIRO;RS;****;24/09/2014;16:00:00;0
52596;52596;ACIDENTE;CONFINS;MG;SBCF;25/09/2014;23:58:00;0
52615;52615;INCIDENTE;BRASÍLIA;DF;****;25/09/2014;19:35:00;0
52617;52617;INCIDENTE;TERESINA;PI;SBTE;27/09/2014;19:30:00;0
52618;52618;INCIDENTE;SÃO JOSÉ DO RIO PRETO;SP;SBSR;27/09/2014;12:57:00;0
52536;52536;ACIDENTE;RIO DE JANEIRO;RJ;****;28/09/2014;17:30:00;0
52537;52537;ACIDENTE;ITAQUI;RS;****;29/09/2014;19:30:00;0
52554;52554;INCIDENTE GRAVE;VÁRZEA GRANDE;MT;SBCY;30/09/2014;11:15:00;0
52620;52620;INCIDENTE;SANTARÉM;PA;SBSN;30/09/2014;11:47:00;0
52621;52621;INCIDENTE;SÃO PAULO;SP;SBSP;30/09/2014;11:00:00;0
52538;52538;ACIDENTE;BOQUIRA;BA;SNBO;01/10/2014;14:30:00;1
52622;52622;INCIDENTE;ARAGUAÍNA;TO;SWGN;03/10/2014;11:00:00;0
52623;52623;INCIDENTE;RIO BRANCO;AC;SBRB;03/10/2014;18:58:00;0
52714;52714;INCIDENTE;RIBEIRÃO PRETO;SP;****;03/10/2014;20:00:00;0
52715;52715;INCIDENTE;BRASÍLIA;DF;SBBR;04/10/2014;18:10:00;0
52632;52632;ACIDENTE;SENA MADUREIRA;AC;****;05/10/2014;12:00:00;0
52716;52716;INCIDENTE;BELO HORIZONTE;MG;SBBH;05/10/2014;11:47:00;0
52624;52624;INCIDENTE;CAMPINAS;SP;SBKP;06/10/2014;13:18:00;0
52717;52717;INCIDENTE;JUNDIAÍ;SP;SBJD;06/10/2014;16:00:00;0
52718;52718;INCIDENTE;SALVADOR;BA;SBSV;07/10/2014;14:40:00;0
52719;52719;INCIDENTE;PORTO ALEGRE;RS;SBPA;07/10/2014;21:40:00;0
52633;52633;ACIDENTE;MARAU;RS;****;08/10/2014;12:00:00;0
52720;52720;INCIDENTE;SÃO PAULO;SP;****;08/10/2014;16:00:00;0
52634;52634;ACIDENTE;PARAGUAÇU PAULISTA;SP;****;09/10/2014;11:40:00;1
52699;52699;INCIDENTE;BRASÍLIA;DF;SBBR;09/10/2014;20:10:00;5
52721;52721;INCIDENTE;CRUZEIRO DO SUL;AC;SBCZ;09/10/2014;14:40:00;0
52722;52722;INCIDENTE;SANTARÉM;PA;SBSN;09/10/2014;14:38:00;0
52635;52635;ACIDENTE;JUATUBA;MG;****;10/10/2014;18:00:00;1
52723;52723;INCIDENTE;SÃO PAULO;SP;****;10/10/2014;10:00:00;0
52636;52636;ACIDENTE;TATUÍ;SP;SDTF;11/10/2014;16:18:00;2
52724;52724;INCIDENTE;CAMPINAS;SP;****;14/10/2014;14:30:00;0
52725;52725;INCIDENTE;CARAUARI;AM;SWCA;14/10/2014;19:20:00;0
52637;52637;ACIDENTE;BOITUVA;SP;SDOI;16/10/2014;20:30:00;0
52726;52726;INCIDENTE;RIO DE JANEIRO;RJ;SBRJ;16/10/2014;22:10:00;0
52638;52638;ACIDENTE;JUATUBA;MG;****;17/10/2014;20:30:00;0
52727;52727;INCIDENTE;SANTARÉM;PA;SBSN;17/10/2014;10:27:00;0
52639;52639;ACIDENTE;MANOEL URBANO;AC;SSPX;19/10/2014;20:05:00;0
52728;52728;INCIDENTE;SÃO LUÍS;MA;SBSL;20/10/2014;20:33:00;0
52640;52640;ACIDENTE;CAMPO GRANDE;MS;SBCG;22/10/2014;14:01:00;2
52672;52672;ACIDENTE;ELDORADO DO SUL;RS;SIXE;22/10/2014;13:20:00;0
52694;52694;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;SBBP;23/10/2014;16:00:00;1
52691;52691;INCIDENTE GRAVE;SANTANA DO PARAÍSO;MG;****;24/10/2014;15:35:00;0
52729;52729;INCIDENTE;MARABÁ;PA;SBMA;24/10/2014;12:13:00;0
52651;52651;ACIDENTE;RORAINÓPOLIS;RR;****;26/10/2014;17:30:00;1
52695;52695;INCIDENTE GRAVE;BELO HORIZONTE;MG;SBPR;26/10/2014;17:45:00;0
52652;52652;ACIDENTE;CAMPINA GRANDE DO SUL;PR;****;27/10/2014;16:30:00;0
52730;52730;INCIDENTE;FLORIANÓPOLIS;SC;SBFL;27/10/2014;12:47:00;0
52653;52653;INCIDENTE GRAVE;MANAUS;AM;SWFN;28/10/2014;14:45:00;0
52696;52696;INCIDENTE GRAVE;ATIBAIA;SP;SDTB;28/10/2014;18:20:00;0
52731;52731;INCIDENTE;CUIABÁ;MT;****;31/10/2014;23:30:00;0
52654;52654;ACIDENTE;IGARASSU;PE;SIFC;01/11/2014;13:50:00;0
52751;52751;INCIDENTE;GUARULHOS;SP;SBGR;01/11/2014;22:50:00;0
52752;52752;INCIDENTE;SÃO PAULO;SP;SBMT;02/11/2014;11:30:00;0
52753;52753;INCIDENTE;MARINGÁ;PR;****;02/11/2014;20:00:00;0
52697;52697;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;****;03/11/2014;17:40:00;0
52933;52933;INCIDENTE;MARINGÁ;PR;****;03/11/2014;17:28:00;0
52754;52754;INCIDENTE;RIBEIRÃO PRETO;SP;SBRP;04/11/2014;03:18:00;0
52700;52700;INCIDENTE;UBERLÂNDIA;MG;SBUL;07/11/2014;17:30:00;0
52673;52673;ACIDENTE;TERESINA;PI;****;08/11/2014;20:50:00;0
52755;52755;INCIDENTE;PORTO ALEGRE;RS;SBPA;08/11/2014;15:31:00;0
52692;52692;INCIDENTE GRAVE;MARINGÁ;PR;SBMG;09/11/2014;17:00:00;0
52815;52815;ACIDENTE;MACARANI;BA;****;10/11/2014;16:23:00;0
52956;52956;INCIDENTE;GUARULHOS;SP;SBGR;11/11/2014;15:00:00;0
52757;52757;INCIDENTE;SÃO PAULO;SP;SBMT;12/11/2014;13:19:00;0
52968;52968;INCIDENTE;SANTARÉM;PA;SBSN;12/11/2014;16:30:00;0
52758;52758;INCIDENTE;ARAPONGAS;PR;****;13/11/2014;16:20:00;0
52759;52759;INCIDENTE;JUAZEIRO DO NORTE;CE;SBJU;13/11/2014;14:20:00;0
52950;52950;INCIDENTE;CORNÉLIO PROCÓPIO;PR;SSCP;14/11/2014;11:30:00;0
52698;52698;INCIDENTE GRAVE;CORREIA PINTO;SC;SBLJ;15/11/2014;17:10:00;0
52671;52671;ACIDENTE;CIDADE GAÚCHA;PR;****;17/11/2014;17:58:00;3
52713;52713;INCIDENTE;JUNDIAÍ;SP;SBJD;18/11/2014;18:30:00;0
52760;52760;INCIDENTE;LONDRINA;PR;SBLO;18/11/2014;22:30:00;0
52675;52675;ACIDENTE;BRAGANÇA PAULISTA;SP;SBBP;19/11/2014;11:25:00;0
52761;52761;INCIDENTE;CONFINS;MG;SBCF;19/11/2014;20:40:00;0
52762;52762;INCIDENTE;BELÉM;PA;SBBE;19/11/2014;20:20:00;0
52763;52763;INCIDENTE;JUNDIAÍ;SP;SBJD;20/11/2014;12:46:00;0
53437;53437;ACIDENTE;SANTA ISABEL DO IVAÍ;PR;****;21/11/2014;10:05:00;0
52847;52847;INCIDENTE;MANAUS;AM;****;24/11/2014;11:05:00;0
52848;52848;INCIDENTE;SALVADOR;BA;****;25/11/2014;20:50:00;0
52846;52846;INCIDENTE;MACAÉ;RJ;SBME;27/11/2014;11:20:00;0
52849;52849;INCIDENTE;RIO DE JANEIRO;RJ;****;27/11/2014;03:00:00;0
52850;52850;INCIDENTE;PORTO ALEGRE;RS;****;27/11/2014;04:43:00;0
52793;52793;ACIDENTE;BELO HORIZONTE;MG;SBPR;29/11/2014;13:06:00;0
52676;52676;ACIDENTE;TUCUMÃ;PA;****;30/11/2014;16:14:00;0
52779;52779;INCIDENTE GRAVE;SÃO PAULO;SP;SBMT;30/11/2014;16:40:00;0
52812;52812;ACIDENTE;SÃO MATEUS;ES;SNMX;30/11/2014;19:18:00;0
52851;52851;INCIDENTE;ARACAJU;SE;SBAR;01/12/2014;20:35:00;0
52816;52816;INCIDENTE GRAVE;LINS;SP;****;02/12/2014;15:40:00;1
52852;52852;INCIDENTE;CAMPINAS;SP;SDAM;02/12/2014;16:20:00;0
52764;52764;INCIDENTE;TERESINA;PI;SBTE;03/12/2014;10:00:00;0
52817;52817;ACIDENTE;VERÍSSIMO;MG;****;03/12/2014;12:53:00;0
52853;52853;INCIDENTE;MACAÉ;RJ;SBME;03/12/2014;12:55:00;0
52818;52818;ACIDENTE;FLORESTA;PE;****;05/12/2014;14:30:00;0
52819;52819;ACIDENTE;CAMPO GRANDE;MS;****;06/12/2014;10:21:00;1
52831;52831;ACIDENTE;TERRA BOA;PR;****;07/12/2014;16:00:00;0
52840;52840;INCIDENTE GRAVE;SÃO PAULO;SP;SBMT;07/12/2014;14:54:00;0
52841;52841;INCIDENTE;SÃO JOSÉ DOS CAMPOS;SP;SBSJ;08/12/2014;18:08:00;0
52854;52854;INCIDENTE;RIO DE JANEIRO;RJ;SBGL;08/12/2014;17:00:00;0
52843;52843;INCIDENTE GRAVE;SORRISO;MT;SSAC;11/12/2014;14:00:00;0
52844;52844;INCIDENTE;GUARULHOS;SP;SBGR;11/12/2014;23:30:00;0
52832;52832;ACIDENTE;BURITAMA;SP;****;14/12/2014;23:40:00;0
52845;52845;INCIDENTE;BARCARENA;PA;****;15/12/2014;16:15:00;0
52855;52855;INCIDENTE;SÃO GABRIEL DA CACHOEIRA;AM;SBUA;15/12/2014;14:16:00;0
53010;53010;INCIDENTE;ITAJUBÁ;MG;SNHH;15/12/2014;13:30:00;0
52833;52833;ACIDENTE;ATIBAIA;SP;SDTB;16/12/2014;17:30:00;0
52857;52857;INCIDENTE;SÃO PAULO;SP;SBSP;16/12/2014;16:45:00;0
52834;52834;ACIDENTE;MACAÉ;RJ;****;17/12/2014;18:45:00;0
52835;52835;ACIDENTE;NAZÁRIO;GO;****;17/12/2014;12:10:00;0
52836;52836;ACIDENTE;ALEGRETE;RS;****;18/12/2014;19:00:00;0
52837;52837;ACIDENTE;SÃO BORJA;RS;****;18/12/2014;21:30:00;1
52838;52838;ACIDENTE;ÁGUA BOA;MT;****;19/12/2014;16:16:00;1
52813;52813;ACIDENTE;ATIBAIA;SP;SDTB;20/12/2014;21:00:00;0
52856;52856;INCIDENTE;MANAUS;AM;SBEG;20/12/2014;18:20:00;0
52952;52952;INCIDENTE;LONDRINA;PR;SBLO;20/12/2014;11:27:00;0
52839;52839;ACIDENTE;ALEGRETE;RS;****;23/12/2014;20:00:00;0
52872;52872;ACIDENTE;UBERABA;MG;SNHE;23/12/2014;17:00:00;0
52875;52875;INCIDENTE;PONTA GROSSA;PR;****;23/12/2014;12:35:00;0
52951;52951;INCIDENTE;PORTO ALEGRE;RS;SBPA;23/12/2014;18:20:00;0
52953;52953;INCIDENTE;PORTO ALEGRE;RS;SBPA;23/12/2014;17:47:00;0
52858;52858;INCIDENTE;BRASÍLIA;DF;****;26/12/2014;18:00:00;0
52871;52871;INCIDENTE;REDENÇÃO;PA;SNDC;26/12/2014;11:23:00;0
52948;52948;INCIDENTE GRAVE;SÃO JOSÉ DOS CAMPOS;SP;SBSJ;26/12/2014;13:50:00;0
52873;52873;ACIDENTE;BERTIOGA;SP;****;27/12/2014;13:15:00;0
52874;52874;ACIDENTE;PRIMAVERA DO LESTE;MT;****;29/12/2014;10:00:00;1
52954;52954;INCIDENTE;RIBEIRÃO PRETO;SP;****;29/12/2014;14:40:00;0
52945;52945;ACIDENTE;AQUIDAUANA;MS;****;30/12/2014;20:00:00;0
52946;52946;ACIDENTE;ARROIO GRANDE;RS;****;30/12/2014;08:50:00;4
52947;52947;ACIDENTE;BELO HORIZONTE;MG;****;30/12/2014;17:40:00;0
52955;52955;INCIDENTE;LONDRINA;PR;****;30/12/2014;19:54:00;0
52959;52959;INCIDENTE;RIO DE JANEIRO;RJ;SBGL;30/12/2014;12:45:00;0
52992;52992;INCIDENTE GRAVE;SALVADOR;BA;SBSV;01/01/2015;11:40:00;3
52979;52979;ACIDENTE;IVINHEMA;MS;****;02/01/2015;14:50:00;0
53073;53073;INCIDENTE;TEFÉ;AM;SBTF;02/01/2015;16:28:00;0
53074;53074;INCIDENTE;BELO HORIZONTE;MG;SBBH;02/01/2015;20:34:00;0
52976;52976;ACIDENTE;TOLEDO;PR;SBTD;04/01/2015;22:04:00;6
53075;53075;INCIDENTE;JUNDIAÍ;SP;SBJD;05/01/2015;10:19:00;0
53076;53076;INCIDENTE;BRAGANÇA PAULISTA;SP;****;06/01/2015;11:30:00;0
53077;53077;INCIDENTE;MANAUS;AM;SBEG;06/01/2015;15:50:00;0
52975;52975;ACIDENTE;BRASNORTE;MT;****;08/01/2015;20:30:00;0
53072;53072;INCIDENTE;BELO HORIZONTE;MG;SBBH;08/01/2015;21:13:00;0
52994;52994;INCIDENTE;SÃO PAULO;SP;SBMT;09/01/2015;23:25:00;0
52980;52980;ACIDENTE;SANTA MÔNICA;PR;****;10/01/2015;22:00:00;2
52981;52981;ACIDENTE;LUZIÂNIA;GO;****;10/01/2015;21:04:00;0
53078;53078;INCIDENTE;BELÉM;PA;SBBE;10/01/2015;16:00:00;0
53064;53064;INCIDENTE;BAURU;SP;SBBU;11/01/2015;22:05:00;0
53122;53122;INCIDENTE;BRASÍLIA;DF;SBBR;11/01/2015;00:07:00;0
53063;53063;INCIDENTE;LONDRINA;PR;SBLO;12/01/2015;09:15:00;0
52978;52978;ACIDENTE;BAIXA GRANDE DO RIBEIRO;PI;****;14/01/2015;10:50:00;1
53070;53070;INCIDENTE;FLORIANÓPOLIS;SC;SBFL;15/01/2015;21:00:00;0
53071;53071;INCIDENTE;BELO HORIZONTE;MG;SBBH;15/01/2015;18:52:00;0
53061;53061;INCIDENTE;JUNDIAÍ;SP;SBJD;17/01/2015;18:40:00;0
53062;53062;INCIDENTE;JUNDIAÍ;SP;SBJD;17/01/2015;17:05:00;0
53069;53069;INCIDENTE;SALVADOR;BA;SBSV;18/01/2015;17:50:00;0
52970;52970;ACIDENTE;TIRADENTES;MG;****;19/01/2015;18:08:00;0
52977;52977;ACIDENTE;SÃO BORJA;RS;****;19/01/2015;12:15:00;0
53067;53067;INCIDENTE;CAMPINAS;SP;SBKP;19/01/2015;13:30:00;0
53068;53068;INCIDENTE;CANOAS;RS;SBPA;19/01/2015;12:50:00;0
53065;53065;INCIDENTE;COARI;AM;SWKO;20/01/2015;17:05:00;0
52991;52991;INCIDENTE GRAVE;PASSO FUNDO;RS;SBPF;21/01/2015;12:00:00;0
53012;53012;INCIDENTE;GOIÂNIA;GO;SBGO;21/01/2015;17:36:00;0
53066;53066;INCIDENTE;CURITIBA;PR;SBCT;21/01/2015;20:21:00;0
53080;53080;INCIDENTE;RIO CLARO;SP;SDRK;22/01/2015;18:00:00;0
52990;52990;INCIDENTE GRAVE;FLORIANÓPOLIS;SC;SBFL;23/01/2015;16:28:00;0
53008;53008;INCIDENTE;GOIÂNIA;GO;SBGO;23/01/2015;18:39:00;0
52971;52971;ACIDENTE;JABOTICABAL;SP;SDJC;24/01/2015;20:00:00;0
52987;52987;ACIDENTE;ITU;SP;****;24/01/2015;14:00:00;0
52989;52989;INCIDENTE GRAVE;CONCEIÇÃO DA FEIRA;BA;****;26/01/2015;18:15:00;0
52993;52993;INCIDENTE GRAVE;CAMPOS DOS GOYTACAZES;RJ;SBFS;27/01/2015;12:25:00;0
52983;52983;ACIDENTE;MOSTARDAS;RS;****;28/01/2015;10:30:00;0
52982;52982;ACIDENTE;BOA VISTA;RR;****;29/01/2015;20:30:00;0
53081;53081;INCIDENTE;BELO HORIZONTE;MG;SBBH;29/01/2015;21:26:00;0
52998;52998;INCIDENTE;ILHÉUS;BA;SBIL;30/01/2015;19:20:00;0
53007;53007;INCIDENTE;UBERLÂNDIA;MG;SBUL;30/01/2015;09:39:00;0
53079;53079;INCIDENTE;SÃO LUÍS;MA;SBSL;31/01/2015;17:55:00;0
52984;52984;ACIDENTE;NOVA LIMA;MG;SJLY;01/02/2015;15:10:00;0
53082;53082;INCIDENTE;SÃO PAULO;SP;****;01/02/2015;12:15:00;0
52974;52974;ACIDENTE;PRESIDENTE OLEGÁRIO;MG;****;02/02/2015;19:50:00;0
53006;53006;INCIDENTE;FLORIANÓPOLIS;SC;SBFL;02/02/2015;10:30:00;0
52988;52988;ACIDENTE;JOINVILLE;SC;SBJV;03/02/2015;17:45:00;1
52999;52999;INCIDENTE;ILHÉUS;BA;SBIL;03/02/2015;14:55:00;0
53105;53105;INCIDENTE GRAVE;SÃO MIGUEL DO IGUAÇU;PR;****;03/02/2015;20:00:00;0
53309;53309;INCIDENTE GRAVE;ASSIS CHATEAUBRIAND;PR;****;04/02/2015;19:50:00;0
53111;53111;ACIDENTE;TAPIRA;PR;****;05/02/2015;10:40:00;1
53226;53226;INCIDENTE;MARABÁ;PA;SBMA;05/02/2015;17:55:00;0
53003;53003;INCIDENTE;CUIABÁ;MT;SBCY;06/02/2015;11:50:00;0
53004;53004;INCIDENTE;VITÓRIA DA CONQUISTA;BA;SBQV;06/02/2015;18:24:00;0
53005;53005;INCIDENTE;SÃO PAULO;SP;SBMT;06/02/2015;16:28:00;0
52972;52972;ACIDENTE;TAPES;RS;SSAU;07/02/2015;11:00:00;0
52973;52973;ACIDENTE;BALSAS;MA;****;07/02/2015;11:30:00;0
53001;53001;INCIDENTE;RIO DE JANEIRO;RJ;SBGL;08/02/2015;19:07:00;0
53002;53002;INCIDENTE;CAMPINAS DO PIAUÍ;PI;SBKP;08/02/2015;19:03:00;0
53009;53009;INCIDENTE;BELO HORIZONTE;MG;SBBH;08/02/2015;12:00:00;0
52995;52995;INCIDENTE;RIO DE JANEIRO;RJ;SBGL;09/02/2015;10:00:00;0
53000;53000;INCIDENTE;PORTO ALEGRE;RS;****;09/02/2015;09:00:00;0
52996;52996;INCIDENTE;MANAUS;AM;SBEG;10/02/2015;13:05:00;0
53127;53127;INCIDENTE;CAMPINAS;SP;****;11/02/2015;11:55:00;0
65312;65312;ACIDENTE;CABECEIRAS;GO;****;11/02/2015;11:18:00;0
53129;53129;INCIDENTE;FLORIANÓPOLIS;SC;SBFL;12/02/2015;18:30:00;0
